MetricID,StudentID,ClassID,ReportingPeriod,AcademicYear,OverallGrade,OverallPercentage,AttendancePercentage,AssignmentCompletionRate,BehaviorRating,TeacherComments,ParentContact,InterventionNeeded,InterventionType
80664,6493,355,Q2,2025,A,93.14,63.24,69.26,1,Average performance,1,1,
80665,6493,350,Q1,2025,A,91.88,63.24,64.68,5,Excellent work,1,1,Tutoring
80666,6493,350,Q2,2025,A,91.88,63.24,66.09,1,Needs support,1,1,Study Group
80667,6493,346,Q1,2025,A,91.23,63.24,57.02,3,Excellent work,1,1,Counseling
80668,6493,346,Q2,2025,A,91.23,63.24,53.56,3,Needs support,1,1,Study Group
80669,6493,348,Q1,2025,A,90.72,63.24,56.45,4,Average performance,1,1,Study Group
80670,6493,348,Q2,2025,A,90.72,63.24,61.9,2,Excellent work,1,1,Study Group
80671,6493,342,Q1,2025,A,95.38,63.24,54.65,3,Excellent work,1,1,Counseling
80672,6493,342,Q2,2025,A,95.38,63.24,53.34,2,Needs support,1,1,Counseling
80673,6494,348,Q1,2025,F,26.08,93.76,100.0,3,Excellent work,1,1,Tutoring
80674,6494,348,Q2,2025,F,26.08,93.76,88.66,1,Average performance,1,1,Tutoring
80675,6494,355,Q1,2025,F,26.01,93.76,93.41,4,Average performance,1,1,
80676,6494,355,Q2,2025,F,26.01,93.76,87.53,2,Excellent work,1,1,Tutoring
80677,6494,354,Q1,2025,F,25.6,93.76,93.99,5,Needs support,1,1,Counseling
80678,6494,354,Q2,2025,F,25.6,93.76,83.91,2,Needs support,1,1,
80679,6494,349,Q1,2025,F,27.04,93.76,95.61,4,Good progress,1,1,Counseling
80680,6494,349,Q2,2025,F,27.04,93.76,88.87,1,Average performance,1,1,Counseling
80681,6494,350,Q1,2025,F,30.72,93.76,97.91,2,Excellent work,1,1,Tutoring
80682,6494,350,Q2,2025,F,30.72,93.76,100.0,5,Average performance,1,1,Counseling
80683,6495,354,Q1,2025,A,97.79,89.5,92.67,3,Good progress,1,0,
80684,6495,354,Q2,2025,A,97.79,89.5,81.34,1,Average performance,0,0,
80685,6495,341,Q1,2025,A,96.17,89.5,84.24,1,Needs support,0,0,
80686,6495,341,Q2,2025,A,96.17,89.5,85.28,5,Excellent work,0,0,
80687,6495,350,Q1,2025,A,98.62,89.5,93.51,4,Needs support,0,0,
80688,6495,350,Q2,2025,A,98.62,89.5,99.38,3,Excellent work,0,0,
80689,6495,353,Q1,2025,A,98.08,89.5,93.38,1,Good progress,1,0,
80690,6495,353,Q2,2025,A,98.08,89.5,96.86,1,Average performance,1,0,
80691,6495,346,Q1,2025,A,98.04,89.5,83.91,3,Average performance,1,0,
80692,6495,346,Q2,2025,A,98.04,89.5,84.84,2,Excellent work,0,0,
80693,6496,350,Q1,2025,C,75.19,76.51,85.22,3,Excellent work,1,1,Study Group
80694,6496,350,Q2,2025,C,75.19,76.51,70.21,1,Good progress,1,1,Study Group
80695,6496,347,Q1,2025,C,77.25,76.51,86.28,5,Excellent work,1,1,
80696,6496,347,Q2,2025,C,77.25,76.51,70.96,3,Average performance,1,1,Counseling
80697,6496,357,Q1,2025,C,75.91,76.51,84.73,1,Excellent work,1,1,Study Group
80698,6496,357,Q2,2025,C,75.91,76.51,84.31,5,Average performance,1,1,Counseling
80699,6496,343,Q1,2025,C,75.42,76.51,85.14,1,Excellent work,1,1,Study Group
80700,6496,343,Q2,2025,C,75.42,76.51,85.25,5,Good progress,1,1,Counseling
80701,6496,354,Q1,2025,C,73.55,76.51,79.2,4,Needs support,1,1,Counseling
80702,6496,354,Q2,2025,C,73.55,76.51,74.5,5,Average performance,1,1,Study Group
80703,6496,341,Q1,2025,C,74.27,76.51,66.9,1,Good progress,1,1,Counseling
80704,6496,341,Q2,2025,C,74.27,76.51,81.32,5,Average performance,1,1,Counseling
80705,6496,348,Q1,2025,C,70.07,76.51,83.05,3,Needs support,1,1,Counseling
80706,6496,348,Q2,2025,C,70.07,76.51,85.52,1,Excellent work,1,1,
80707,6496,346,Q1,2025,C,73.9,76.51,70.93,5,Needs support,1,1,Tutoring
80708,6496,346,Q2,2025,C,73.9,76.51,74.85,5,Needs support,1,1,Tutoring
80709,6497,342,Q1,2025,B,85.86,88.05,96.13,5,Needs support,0,0,
80710,6497,342,Q2,2025,B,85.86,88.05,90.32,1,Excellent work,0,0,
80711,6497,345,Q1,2025,B,87.95,88.05,91.91,4,Average performance,0,0,
80712,6497,345,Q2,2025,B,87.95,88.05,87.5,3,Average performance,0,0,
80713,6497,355,Q1,2025,B,85.22,88.05,89.77,3,Excellent work,0,0,
80714,6497,355,Q2,2025,B,85.22,88.05,86.74,4,Good progress,0,0,
80715,6497,353,Q1,2025,B,84.88,88.05,90.16,5,Needs support,0,0,
80716,6497,353,Q2,2025,B,84.88,88.05,90.77,4,Needs support,1,0,
80717,6497,356,Q1,2025,B,86.76,88.05,95.84,3,Average performance,1,0,
80718,6497,356,Q2,2025,B,86.76,88.05,92.95,2,Needs support,0,0,
80719,6497,341,Q1,2025,B,82.51,88.05,81.46,3,Excellent work,0,0,
80720,6497,341,Q2,2025,B,82.51,88.05,95.13,5,Needs support,0,0,
80721,6497,346,Q1,2025,B,84.67,88.05,90.59,1,Excellent work,1,0,
80722,6497,346,Q2,2025,B,84.67,88.05,86.53,2,Needs support,0,0,
80723,6497,347,Q1,2025,B,87.41,88.05,93.7,2,Good progress,0,0,
80724,6497,347,Q2,2025,B,87.41,88.05,80.94,3,Average performance,0,0,
80725,6498,353,Q1,2025,B,86.44,92.58,83.03,5,Average performance,0,0,
80726,6498,353,Q2,2025,B,86.44,92.58,84.8,3,Needs support,0,0,
80727,6498,342,Q1,2025,B,89.62,92.58,82.72,3,Good progress,0,0,
80728,6498,342,Q2,2025,B,89.62,92.58,100.0,5,Good progress,1,0,
80729,6498,356,Q1,2025,B,88.82,92.58,100.0,1,Excellent work,0,0,
80730,6498,356,Q2,2025,B,88.82,92.58,92.56,5,Needs support,1,0,
80731,6498,346,Q1,2025,B,86.63,92.58,100.0,5,Needs support,0,0,
80732,6498,346,Q2,2025,B,86.63,92.58,98.2,2,Good progress,0,0,
80733,6498,358,Q1,2025,B,88.6,92.58,100.0,2,Average performance,1,0,
80734,6498,358,Q2,2025,B,88.6,92.58,85.82,3,Excellent work,0,0,
80735,6499,352,Q1,2025,C,72.36,90.44,90.62,2,Needs support,0,0,
80736,6499,352,Q2,2025,C,72.36,90.44,94.56,1,Excellent work,0,0,
80737,6499,357,Q1,2025,D,68.32,90.44,86.0,5,Good progress,1,1,Tutoring
80738,6499,357,Q2,2025,D,68.32,90.44,89.22,1,Needs support,1,1,Study Group
80739,6499,350,Q1,2025,C,72.07,90.44,98.37,5,Average performance,1,0,
80740,6499,350,Q2,2025,C,72.07,90.44,99.16,1,Good progress,0,0,
80741,6499,358,Q1,2025,C,73.68,90.44,92.76,4,Needs support,0,0,
80742,6499,358,Q2,2025,C,73.68,90.44,84.84,1,Excellent work,1,0,
80743,6499,346,Q1,2025,C,74.84,90.44,90.95,4,Needs support,1,0,
80744,6499,346,Q2,2025,C,74.84,90.44,87.56,1,Good progress,0,0,
80745,6499,356,Q1,2025,C,73.65,90.44,97.36,1,Good progress,0,0,
80746,6499,356,Q2,2025,C,73.65,90.44,84.28,4,Good progress,0,0,
80747,6499,355,Q1,2025,C,71.36,90.44,99.11,2,Average performance,0,0,
80748,6499,355,Q2,2025,C,71.36,90.44,90.96,5,Average performance,1,0,
80749,6499,343,Q1,2025,C,71.23,90.44,90.18,5,Good progress,1,0,
80750,6499,343,Q2,2025,C,71.23,90.44,82.81,3,Needs support,0,0,
80751,6500,343,Q1,2025,D,65.34,85.43,83.75,4,Good progress,1,1,Tutoring
80752,6500,343,Q2,2025,D,65.34,85.43,77.75,5,Excellent work,1,1,Study Group
80753,6500,353,Q1,2025,D,62.68,85.43,90.76,2,Average performance,1,1,Study Group
80754,6500,353,Q2,2025,D,62.68,85.43,79.94,4,Average performance,1,1,Counseling
80755,6500,345,Q1,2025,D,63.78,85.43,94.99,1,Good progress,1,1,Tutoring
80756,6500,345,Q2,2025,D,63.78,85.43,84.91,1,Average performance,1,1,Study Group
80757,6500,358,Q1,2025,D,61.86,85.43,85.9,4,Excellent work,1,1,Counseling
80758,6500,358,Q2,2025,D,61.86,85.43,88.61,5,Good progress,1,1,
80759,6500,351,Q1,2025,D,63.98,85.43,80.17,2,Needs support,1,1,
80760,6500,351,Q2,2025,D,63.98,85.43,81.72,3,Good progress,1,1,Counseling
80761,6501,343,Q1,2025,F,51.89,99.68,96.6,5,Average performance,1,1,
80762,6501,343,Q2,2025,F,51.89,99.68,100.0,5,Average performance,1,1,
80763,6501,351,Q1,2025,F,49.04,99.68,100.0,3,Average performance,1,1,Tutoring
80764,6501,351,Q2,2025,F,49.04,99.68,100.0,4,Needs support,1,1,Tutoring
80765,6501,341,Q1,2025,F,51.64,99.68,100.0,1,Needs support,1,1,Tutoring
80766,6501,341,Q2,2025,F,51.64,99.68,91.11,5,Average performance,1,1,Counseling
80767,6501,344,Q1,2025,F,53.28,99.68,89.87,2,Needs support,1,1,Study Group
80768,6501,344,Q2,2025,F,53.28,99.68,100.0,2,Excellent work,1,1,Counseling
80769,6501,357,Q1,2025,F,52.4,99.68,100.0,5,Excellent work,1,1,Study Group
80770,6501,357,Q2,2025,F,52.4,99.68,92.65,5,Good progress,1,1,Counseling
80771,6502,342,Q1,2025,D,64.06,67.77,66.36,2,Excellent work,1,1,Study Group
80772,6502,342,Q2,2025,D,64.06,67.77,75.73,4,Excellent work,1,1,Tutoring
80773,6502,348,Q1,2025,D,67.99,67.77,62.54,5,Needs support,1,1,Tutoring
80774,6502,348,Q2,2025,D,67.99,67.77,69.5,1,Needs support,1,1,Tutoring
80775,6502,346,Q1,2025,D,66.2,67.77,72.75,5,Good progress,1,1,Study Group
80776,6502,346,Q2,2025,D,66.2,67.77,64.13,5,Needs support,1,1,
80777,6502,351,Q1,2025,D,63.81,67.77,61.82,3,Needs support,1,1,Counseling
80778,6502,351,Q2,2025,D,63.81,67.77,66.9,1,Average performance,1,1,Counseling
80779,6502,347,Q1,2025,D,66.6,67.77,68.45,3,Needs support,1,1,Counseling
80780,6502,347,Q2,2025,D,66.6,67.77,74.76,2,Needs support,1,1,Counseling
80781,6502,352,Q1,2025,D,64.01,67.77,64.55,4,Good progress,1,1,Tutoring
80782,6502,352,Q2,2025,D,64.01,67.77,66.84,1,Good progress,1,1,Counseling
80783,6502,355,Q1,2025,D,63.26,67.77,64.77,2,Good progress,1,1,
80784,6502,355,Q2,2025,D,63.26,67.77,72.78,5,Needs support,1,1,
80785,6502,343,Q1,2025,D,62.25,67.77,63.83,5,Excellent work,1,1,Counseling
80786,6502,343,Q2,2025,D,62.25,67.77,74.4,4,Excellent work,1,1,
80787,6503,342,Q1,2025,D,62.88,96.81,93.56,3,Average performance,1,1,Tutoring
80788,6503,342,Q2,2025,D,62.88,96.81,100.0,3,Average performance,1,1,Study Group
80789,6503,343,Q1,2025,D,63.6,96.81,93.91,5,Needs support,1,1,Tutoring
80790,6503,343,Q2,2025,D,63.6,96.81,89.76,3,Excellent work,1,1,
80791,6503,351,Q1,2025,D,63.97,96.81,98.1,3,Average performance,1,1,
80792,6503,351,Q2,2025,D,63.97,96.81,100.0,5,Good progress,1,1,Tutoring
80793,6503,356,Q1,2025,D,61.7,96.81,86.89,1,Needs support,1,1,Counseling
80794,6503,356,Q2,2025,D,61.7,96.81,88.24,5,Good progress,1,1,
80795,6503,358,Q1,2025,D,61.8,96.81,87.49,5,Average performance,1,1,
80796,6503,358,Q2,2025,D,61.8,96.81,100.0,3,Needs support,1,1,Counseling
80797,6505,342,Q1,2025,C,71.62,94.56,100.0,2,Needs support,0,0,
80798,6505,342,Q2,2025,C,71.62,94.56,98.86,3,Average performance,1,0,
80799,6505,357,Q1,2025,D,68.43,94.56,98.62,5,Excellent work,1,1,Study Group
80800,6505,357,Q2,2025,D,68.43,94.56,100.0,4,Needs support,1,1,
80801,6505,346,Q1,2025,D,63.54,94.56,88.86,5,Needs support,1,1,Counseling
80802,6505,346,Q2,2025,D,63.54,94.56,93.81,5,Good progress,1,1,
80803,6505,348,Q1,2025,D,66.12,94.56,96.99,1,Excellent work,1,1,
80804,6505,348,Q2,2025,D,66.12,94.56,84.99,4,Needs support,1,1,Tutoring
80805,6505,352,Q1,2025,C,71.59,94.56,100.0,3,Excellent work,1,0,
80806,6505,352,Q2,2025,C,71.59,94.56,99.88,3,Good progress,0,0,
80807,6505,349,Q1,2025,D,65.08,94.56,94.27,3,Average performance,1,1,Counseling
80808,6505,349,Q2,2025,D,65.08,94.56,94.07,4,Needs support,1,1,Tutoring
80809,6507,350,Q1,2025,F,52.02,79.91,88.9,3,Good progress,1,1,Counseling
80810,6507,350,Q2,2025,F,52.02,79.91,85.23,4,Excellent work,1,1,Tutoring
80811,6507,344,Q1,2025,F,52.41,79.91,77.46,3,Average performance,1,1,Counseling
80812,6507,344,Q2,2025,F,52.41,79.91,76.55,4,Excellent work,1,1,Study Group
80813,6507,343,Q1,2025,F,53.09,79.91,71.32,1,Good progress,1,1,Counseling
80814,6507,343,Q2,2025,F,53.09,79.91,77.17,3,Needs support,1,1,Counseling
80815,6507,346,Q1,2025,F,51.02,79.91,82.96,2,Needs support,1,1,Study Group
80816,6507,346,Q2,2025,F,51.02,79.91,85.87,3,Average performance,1,1,Counseling
80817,6507,353,Q1,2025,F,52.05,79.91,82.98,5,Needs support,1,1,Counseling
80818,6507,353,Q2,2025,F,52.05,79.91,82.33,3,Excellent work,1,1,Counseling
80819,6507,347,Q1,2025,F,54.64,79.91,77.41,3,Average performance,1,1,
80820,6507,347,Q2,2025,F,54.64,79.91,80.91,1,Average performance,1,1,Study Group
80821,6507,358,Q1,2025,F,55.72,79.91,87.2,5,Good progress,1,1,
80822,6507,358,Q2,2025,F,55.72,79.91,75.09,2,Good progress,1,1,Tutoring
80823,6508,355,Q1,2025,C,77.31,91.38,91.01,3,Needs support,0,0,
80824,6508,355,Q2,2025,C,77.31,91.38,81.54,1,Good progress,1,0,
80825,6508,352,Q1,2025,C,72.96,91.38,83.4,3,Average performance,1,0,
80826,6508,352,Q2,2025,C,72.96,91.38,94.01,1,Excellent work,0,0,
80827,6508,349,Q1,2025,C,72.54,91.38,82.7,3,Excellent work,0,0,
80828,6508,349,Q2,2025,C,72.54,91.38,89.91,5,Needs support,1,0,
80829,6508,357,Q1,2025,C,76.0,91.38,83.78,1,Good progress,0,0,
80830,6508,357,Q2,2025,C,76.0,91.38,86.72,4,Good progress,0,0,
80831,6508,350,Q1,2025,C,76.17,91.38,95.83,1,Average performance,0,0,
80832,6508,350,Q2,2025,C,76.17,91.38,82.05,3,Needs support,0,0,
80833,6509,352,Q1,2025,F,59.57,79.81,83.01,5,Excellent work,1,1,Study Group
80834,6509,352,Q2,2025,F,59.57,79.81,74.75,1,Excellent work,1,1,Counseling
80835,6509,353,Q1,2025,D,60.39,79.81,86.01,3,Needs support,1,1,Counseling
80836,6509,353,Q2,2025,D,60.39,79.81,85.21,4,Good progress,1,1,Counseling
80837,6509,342,Q1,2025,D,62.96,79.81,73.67,4,Excellent work,1,1,Study Group
80838,6509,342,Q2,2025,D,62.96,79.81,83.89,4,Average performance,1,1,Study Group
80839,6509,344,Q1,2025,F,59.89,79.81,80.5,3,Average performance,1,1,
80840,6509,344,Q2,2025,F,59.89,79.81,88.97,1,Needs support,1,1,Tutoring
80841,6509,343,Q1,2025,D,62.0,79.81,70.1,2,Average performance,1,1,
80842,6509,343,Q2,2025,D,62.0,79.81,74.53,5,Excellent work,1,1,Counseling
80843,6509,356,Q1,2025,D,61.93,79.81,87.41,5,Average performance,1,1,Tutoring
80844,6509,356,Q2,2025,D,61.93,79.81,84.14,5,Average performance,1,1,
80845,6509,348,Q1,2025,D,60.19,79.81,82.09,5,Good progress,1,1,Tutoring
80846,6509,348,Q2,2025,D,60.19,79.81,74.31,4,Average performance,1,1,Study Group
80847,6510,357,Q1,2025,F,52.25,100.0,100.0,4,Excellent work,1,1,Counseling
80848,6510,357,Q2,2025,F,52.25,100.0,90.01,3,Excellent work,1,1,Tutoring
80849,6510,356,Q1,2025,F,54.35,100.0,94.64,5,Needs support,1,1,
80850,6510,356,Q2,2025,F,54.35,100.0,96.57,1,Needs support,1,1,Tutoring
80851,6510,351,Q1,2025,F,50.98,100.0,100.0,4,Average performance,1,1,Tutoring
80852,6510,351,Q2,2025,F,50.98,100.0,92.59,3,Needs support,1,1,Counseling
80853,6510,350,Q1,2025,F,53.16,100.0,94.81,3,Average performance,1,1,Study Group
80854,6510,350,Q2,2025,F,53.16,100.0,95.2,5,Average performance,1,1,
80855,6510,345,Q1,2025,F,53.44,100.0,100.0,2,Excellent work,1,1,
80856,6510,345,Q2,2025,F,53.44,100.0,92.53,5,Needs support,1,1,Counseling
80857,6510,343,Q1,2025,F,54.82,100.0,100.0,1,Excellent work,1,1,Counseling
80858,6510,343,Q2,2025,F,54.82,100.0,100.0,3,Good progress,1,1,Tutoring
80859,6511,354,Q1,2025,F,49.44,55.22,49.93,1,Average performance,1,1,Study Group
80860,6511,354,Q2,2025,F,49.44,55.22,62.03,5,Good progress,1,1,Study Group
80861,6511,352,Q1,2025,F,48.68,55.22,62.92,1,Needs support,1,1,Tutoring
80862,6511,352,Q2,2025,F,48.68,55.22,50.38,1,Average performance,1,1,Study Group
80863,6511,355,Q1,2025,F,48.99,55.22,51.47,2,Good progress,1,1,
80864,6511,355,Q2,2025,F,48.99,55.22,48.01,3,Good progress,1,1,Counseling
80865,6511,357,Q1,2025,F,50.08,55.22,62.88,2,Excellent work,1,1,Tutoring
80866,6511,357,Q2,2025,F,50.08,55.22,51.92,2,Needs support,1,1,Tutoring
80867,6511,353,Q1,2025,F,47.66,55.22,60.7,2,Excellent work,1,1,Counseling
80868,6511,353,Q2,2025,F,47.66,55.22,51.41,3,Average performance,1,1,Counseling
80869,6511,341,Q1,2025,F,48.23,55.22,47.75,3,Needs support,1,1,Counseling
80870,6511,341,Q2,2025,F,48.23,55.22,48.04,5,Needs support,1,1,Tutoring
80871,6511,351,Q1,2025,F,46.66,55.22,50.2,5,Excellent work,1,1,Counseling
80872,6511,351,Q2,2025,F,46.66,55.22,51.26,5,Excellent work,1,1,
80873,6512,342,Q1,2025,C,77.4,90.17,81.26,3,Excellent work,0,0,
80874,6512,342,Q2,2025,C,77.4,90.17,99.74,1,Excellent work,1,0,
80875,6512,358,Q1,2025,C,72.78,90.17,84.22,3,Excellent work,1,0,
80876,6512,358,Q2,2025,C,72.78,90.17,97.46,3,Average performance,0,0,
80877,6512,357,Q1,2025,C,73.43,90.17,95.63,4,Excellent work,1,0,
80878,6512,357,Q2,2025,C,73.43,90.17,88.1,2,Needs support,0,0,
80879,6512,354,Q1,2025,C,77.79,90.17,90.01,4,Good progress,0,0,
80880,6512,354,Q2,2025,C,77.79,90.17,85.14,2,Good progress,0,0,
80881,6512,353,Q1,2025,C,76.05,90.17,89.57,5,Average performance,0,0,
80882,6512,353,Q2,2025,C,76.05,90.17,96.27,3,Average performance,0,0,
80883,6513,345,Q1,2025,D,64.59,92.75,89.75,1,Needs support,1,1,Tutoring
80884,6513,345,Q2,2025,D,64.59,92.75,86.04,3,Good progress,1,1,Counseling
80885,6513,342,Q1,2025,D,60.34,92.75,82.97,5,Needs support,1,1,Study Group
80886,6513,342,Q2,2025,D,60.34,92.75,93.05,1,Excellent work,1,1,
80887,6513,350,Q1,2025,D,60.57,92.75,83.36,5,Average performance,1,1,Tutoring
80888,6513,350,Q2,2025,D,60.57,92.75,85.94,3,Good progress,1,1,Study Group
80889,6513,344,Q1,2025,D,62.4,92.75,92.74,2,Good progress,1,1,Tutoring
80890,6513,344,Q2,2025,D,62.4,92.75,97.28,5,Excellent work,1,1,Counseling
80891,6513,351,Q1,2025,D,62.0,92.75,86.29,2,Average performance,1,1,
80892,6513,351,Q2,2025,D,62.0,92.75,84.84,2,Good progress,1,1,
80893,6514,343,Q1,2025,B,81.59,90.7,96.32,3,Needs support,0,0,
80894,6514,343,Q2,2025,B,81.59,90.7,86.77,1,Good progress,0,0,
80895,6514,358,Q1,2025,B,82.98,90.7,97.46,5,Needs support,1,0,
80896,6514,358,Q2,2025,B,82.98,90.7,96.3,2,Needs support,0,0,
80897,6514,348,Q1,2025,B,81.77,90.7,90.86,3,Excellent work,0,0,
80898,6514,348,Q2,2025,B,81.77,90.7,81.75,2,Excellent work,0,0,
80899,6514,341,Q1,2025,B,82.4,90.7,90.06,5,Average performance,0,0,
80900,6514,341,Q2,2025,B,82.4,90.7,89.1,1,Excellent work,0,0,
80901,6514,353,Q1,2025,B,81.52,90.7,98.66,2,Excellent work,1,0,
80902,6514,353,Q2,2025,B,81.52,90.7,95.85,4,Good progress,0,0,
80903,6514,356,Q1,2025,C,79.72,90.7,81.29,5,Good progress,0,0,
80904,6514,356,Q2,2025,C,79.72,90.7,97.51,3,Excellent work,0,0,
80905,6515,353,Q1,2025,A,97.59,89.21,91.11,1,Average performance,1,0,
80906,6515,353,Q2,2025,A,97.59,89.21,89.55,2,Average performance,0,0,
80907,6515,352,Q1,2025,A,96.62,89.21,81.91,4,Good progress,1,0,
80908,6515,352,Q2,2025,A,96.62,89.21,96.15,3,Needs support,0,0,
80909,6515,356,Q1,2025,A,95.27,89.21,98.91,3,Needs support,1,0,
80910,6515,356,Q2,2025,A,95.27,89.21,97.63,4,Average performance,0,0,
80911,6515,342,Q1,2025,A,96.89,89.21,82.39,5,Average performance,1,0,
80912,6515,342,Q2,2025,A,96.89,89.21,87.4,2,Average performance,0,0,
80913,6515,357,Q1,2025,A,96.73,89.21,92.52,2,Good progress,1,0,
80914,6515,357,Q2,2025,A,96.73,89.21,95.37,3,Excellent work,0,0,
80915,6515,351,Q1,2025,A,96.48,89.21,85.21,5,Excellent work,0,0,
80916,6515,351,Q2,2025,A,96.48,89.21,87.17,1,Needs support,1,0,
80917,6515,347,Q1,2025,A,97.57,89.21,80.58,5,Excellent work,0,0,
80918,6515,347,Q2,2025,A,97.57,89.21,96.96,1,Good progress,0,0,
80919,6515,355,Q1,2025,A,95.38,89.21,84.38,5,Needs support,0,0,
80920,6515,355,Q2,2025,A,95.38,89.21,95.3,1,Needs support,1,0,
80921,6516,356,Q1,2025,F,55.16,70.8,70.15,4,Needs support,1,1,
80922,6516,356,Q2,2025,F,55.16,70.8,73.83,1,Needs support,1,1,Study Group
80923,6516,347,Q1,2025,F,51.48,70.8,77.25,1,Average performance,1,1,Study Group
80924,6516,347,Q2,2025,F,51.48,70.8,63.32,1,Average performance,1,1,Study Group
80925,6516,344,Q1,2025,F,58.06,70.8,65.52,1,Needs support,1,1,
80926,6516,344,Q2,2025,F,58.06,70.8,67.88,4,Good progress,1,1,Study Group
80927,6516,342,Q1,2025,F,55.7,70.8,69.06,5,Needs support,1,1,Study Group
80928,6516,342,Q2,2025,F,55.7,70.8,60.99,2,Average performance,1,1,Tutoring
80929,6516,354,Q1,2025,F,53.78,70.8,67.89,2,Excellent work,1,1,Study Group
80930,6516,354,Q2,2025,F,53.78,70.8,72.3,3,Average performance,1,1,Counseling
80931,6517,351,Q1,2025,F,45.66,55.98,57.08,3,Good progress,1,1,Tutoring
80932,6517,351,Q2,2025,F,45.66,55.98,54.8,5,Good progress,1,1,Tutoring
80933,6517,353,Q1,2025,F,44.59,55.98,51.1,2,Needs support,1,1,Study Group
80934,6517,353,Q2,2025,F,44.59,55.98,61.5,1,Excellent work,1,1,Tutoring
80935,6517,350,Q1,2025,F,47.55,55.98,56.18,4,Average performance,1,1,
80936,6517,350,Q2,2025,F,47.55,55.98,47.5,1,Good progress,1,1,Tutoring
80937,6517,358,Q1,2025,F,43.49,55.98,47.13,4,Good progress,1,1,Counseling
80938,6517,358,Q2,2025,F,43.49,55.98,47.34,3,Good progress,1,1,Study Group
80939,6517,341,Q1,2025,F,46.74,55.98,46.6,3,Average performance,1,1,Counseling
80940,6517,341,Q2,2025,F,46.74,55.98,55.82,4,Average performance,1,1,Counseling
80941,6517,345,Q1,2025,F,46.12,55.98,46.71,2,Good progress,1,1,Tutoring
80942,6517,345,Q2,2025,F,46.12,55.98,64.38,2,Average performance,1,1,Tutoring
80943,6518,356,Q1,2025,C,70.28,78.34,68.46,4,Excellent work,1,1,Counseling
80944,6518,356,Q2,2025,C,70.28,78.34,77.0,3,Good progress,1,1,
80945,6518,355,Q1,2025,D,68.26,78.34,71.71,5,Needs support,1,1,Counseling
80946,6518,355,Q2,2025,D,68.26,78.34,71.14,4,Needs support,1,1,Study Group
80947,6518,357,Q1,2025,D,67.82,78.34,73.27,5,Good progress,1,1,Tutoring
80948,6518,357,Q2,2025,D,67.82,78.34,86.27,4,Needs support,1,1,Tutoring
80949,6518,351,Q1,2025,C,72.18,78.34,79.44,4,Needs support,1,1,Counseling
80950,6518,351,Q2,2025,C,72.18,78.34,86.5,5,Average performance,1,1,Study Group
80951,6518,358,Q1,2025,D,69.05,78.34,71.3,2,Average performance,1,1,Counseling
80952,6518,358,Q2,2025,D,69.05,78.34,79.56,2,Needs support,1,1,Study Group
80953,6519,358,Q1,2025,F,31.5,61.04,70.32,1,Excellent work,1,1,Counseling
80954,6519,358,Q2,2025,F,31.5,61.04,64.64,5,Needs support,1,1,
80955,6519,341,Q1,2025,F,34.42,61.04,52.99,4,Average performance,1,1,Counseling
80956,6519,341,Q2,2025,F,34.42,61.04,68.56,4,Needs support,1,1,Study Group
80957,6519,354,Q1,2025,F,38.61,61.04,55.38,1,Good progress,1,1,
80958,6519,354,Q2,2025,F,38.61,61.04,61.71,2,Good progress,1,1,Study Group
80959,6519,345,Q1,2025,F,33.66,61.04,53.5,3,Average performance,1,1,Tutoring
80960,6519,345,Q2,2025,F,33.66,61.04,69.18,4,Needs support,1,1,Tutoring
80961,6519,348,Q1,2025,F,37.38,61.04,59.34,2,Excellent work,1,1,Counseling
80962,6519,348,Q2,2025,F,37.38,61.04,58.37,1,Excellent work,1,1,
80963,6519,350,Q1,2025,F,34.81,61.04,69.94,2,Needs support,1,1,Study Group
80964,6519,350,Q2,2025,F,34.81,61.04,62.56,5,Average performance,1,1,Counseling
80965,6520,347,Q1,2025,D,64.81,87.14,86.66,4,Needs support,1,1,Study Group
80966,6520,347,Q2,2025,D,64.81,87.14,78.21,3,Excellent work,1,1,
80967,6520,348,Q1,2025,D,65.02,87.14,94.65,5,Excellent work,1,1,Tutoring
80968,6520,348,Q2,2025,D,65.02,87.14,80.19,5,Average performance,1,1,Tutoring
80969,6520,346,Q1,2025,D,67.29,87.14,84.86,5,Excellent work,1,1,
80970,6520,346,Q2,2025,D,67.29,87.14,81.89,2,Average performance,1,1,Tutoring
80971,6520,357,Q1,2025,D,69.39,87.14,91.55,2,Excellent work,1,1,Study Group
80972,6520,357,Q2,2025,D,69.39,87.14,93.8,5,Good progress,1,1,Counseling
80973,6520,355,Q1,2025,D,65.31,87.14,93.72,5,Needs support,1,1,Counseling
80974,6520,355,Q2,2025,D,65.31,87.14,88.67,2,Average performance,1,1,Tutoring
80975,6520,352,Q1,2025,D,66.08,87.14,94.39,5,Needs support,1,1,Tutoring
80976,6520,352,Q2,2025,D,66.08,87.14,86.46,4,Needs support,1,1,Tutoring
80977,6520,343,Q1,2025,D,68.98,87.14,90.43,1,Needs support,1,1,Counseling
80978,6520,343,Q2,2025,D,68.98,87.14,79.76,2,Excellent work,1,1,Counseling
80979,6520,351,Q1,2025,D,66.67,87.14,84.23,1,Good progress,1,1,
80980,6520,351,Q2,2025,D,66.67,87.14,92.69,1,Average performance,1,1,Study Group
80981,6521,358,Q1,2025,F,40.51,81.87,77.7,4,Needs support,1,1,
